ID,Sample Site,Numeric Result,Formatted Result,Result Units,Latitude (Degrees),Longitude (Degrees),Sample Date,Parameter,Site Key
,Bow River Below Bearspaw Dam,9.449999809,9.45,mg/L,51.10122,-114.27975,8/13/2018,Dissolved Oxygen (Field),SUR_BR-BD
,Bow River Below Bearspaw Dam,9.619999886,9.62,mg/L,51.10122,-114.27975,9/10/2018,Dissolved Oxygen (Field),SUR_BR-BD
30091325,Bow River Below Bearspaw Dam,11.22,11.22,mg/L,51.100403,-114.270774,10/9/2018,Dissolved Oxygen (Field),SUR_BR-BD
30404611,Bow River Below Bearspaw Dam,13.04,13.04,mg/L,51.100403,-114.270774,11/12/2018,Dissolved Oxygen (Field),SUR_BR-BD
30646094,Bow River Below Bearspaw Dam,13.76,13.76,mg/L,51.100403,-114.270774,12/10/2018,Dissolved Oxygen (Field),SUR_BR-BD
30919257,Bow River Below Bearspaw Dam,12.36,12.36,mg/L,51.100403,-114.270774,1/16/2019,Dissolved Oxygen (Field),SUR_BR-BD
31166121,Bow River Below Bearspaw Dam,13.56,13.56,mg/L,51.100403,-114.270774,2/14/2019,Dissolved Oxygen (Field),SUR_BR-BD
31370043,Bow River Below Bearspaw Dam,13.39,13.39,mg/L,51.100403,-114.270774,3/13/2019,Dissolved Oxygen (Field),SUR_BR-BD
31461323,Bow River Below Bearspaw Dam,11.87,11.87,mg/L,51.100403,-114.270774,4/11/2019,Dissolved Oxygen (Field),SUR_BR-BD
31765237,Bow River Below Bearspaw Dam,12.11,12.11,mg/L,51.100403,-114.270774,5/15/2019,Dissolved Oxygen (Field),SUR_BR-BD
32026370,Bow River Below Bearspaw Dam,9.35,9.35,mg/L,51.100403,-114.270774,6/12/2019,Dissolved Oxygen (Field),SUR_BR-BD
32215593,Bow River Below Bearspaw Dam,10.02,10.02,mg/L,51.100403,-114.270774,7/10/2019,Dissolved Oxygen (Field),SUR_BR-BD
32531959,Bow River Below Bearspaw Dam,9.22,9.22,mg/L,51.100403,-114.270774,8/14/2019,Dissolved Oxygen (Field),SUR_BR-BD
32958449,Bow River Below Bearspaw Dam,8.92,8.92,mg/L,51.100403,-114.270774,9/11/2019,Dissolved Oxygen (Field),SUR_BR-BD
33307919,Bow River Below Bearspaw Dam,12.57,12.57,mg/L,51.100403,-114.270774,10/17/2019,Dissolved Oxygen (Field),SUR_BR-BD
33599328,Bow River Below Bearspaw Dam,13.27,13.27,mg/L,51.100403,-114.270774,11/20/2019,Dissolved Oxygen (Field),SUR_BR-BD
33884439,Bow River Below Bearspaw Dam,13.14,13.14,mg/L,51.100403,-114.270774,12/11/2019,Dissolved Oxygen (Field),SUR_BR-BD
34135703,Bow River Below Bearspaw Dam,14.18,14.18,mg/L,51.100403,-114.270774,1/22/2020,Dissolved Oxygen (Field),SUR_BR-BD
34372234,Bow River Below Bearspaw Dam,12.66,12.66,mg/L,51.100403,-114.270774,2/12/2020,Dissolved Oxygen (Field),SUR_BR-BD
34652243,Bow River Below Bearspaw Dam,12.14,12.14,mg/L,51.100403,-114.270774,3/11/2020,Dissolved Oxygen (Field),SUR_BR-BD
34982418,Bow River Below Bearspaw Dam,12.95,12.95,mg/L,51.100403,-114.270774,4/17/2020,Dissolved Oxygen (Field),SUR_BR-BD
35198213,Bow River Below Bearspaw Dam,11.78,11.78,mg/L,51.100403,-114.270774,5/14/2020,Dissolved Oxygen (Field),SUR_BR-BD
35491163,Bow River Below Bearspaw Dam,10.91,10.91,mg/L,51.100403,-114.270774,6/11/2020,Dissolved Oxygen (Field),SUR_BR-BD
36371974,Bow River Below Bearspaw Dam,9.93,9.93,mg/L,51.100403,-114.270774,7/15/2020,Dissolved Oxygen (Field),SUR_BR-BD
37758060,Bow River Below Bearspaw Dam,8.83,8.83,mg/L,51.100403,-114.270774,8/12/2020,Dissolved Oxygen (Field),SUR_BR-BD
38572365,Bow River Below Bearspaw Dam,9.2,9.2,mg/L,51.100403,-114.270774,9/16/2020,Dissolved Oxygen (Field),SUR_BR-BD
39724945,Bow River Below Bearspaw Dam,10.52,10.52,mg/L,51.100403,-114.270774,10/15/2020,Dissolved Oxygen (Field),SUR_BR-BD
40516675,Bow River Below Bearspaw Dam,13.43,13.43,mg/L,51.100403,-114.270774,11/12/2020,Dissolved Oxygen (Field),SUR_BR-BD
41436966,Bow River Below Bearspaw Dam,13.21,13.21,mg/L,51.100403,-114.270774,12/9/2020,Dissolved Oxygen (Field),SUR_BR-BD
42181085,Bow River Below Bearspaw Dam,13.25,13.25,mg/L,51.100403,-114.270774,1/13/2021,Dissolved Oxygen (Field),SUR_BR-BD
42822493,Bow River Below Bearspaw Dam,14.01,14.01,mg/L,51.100403,-114.270774,2/24/2021,Dissolved Oxygen (Field),SUR_BR-BD
43374454,Bow River Below Bearspaw Dam,16.04,16.04,mg/L,51.100403,-114.270774,3/10/2021,Dissolved Oxygen (Field),SUR_BR-BD
43705350,Bow River Below Bearspaw Dam,13.59,13.59,mg/L,51.100403,-114.270774,4/14/2021,Dissolved Oxygen (Field),SUR_BR-BD
44289176,Bow River Below Bearspaw Dam,11.52,11.52,mg/L,51.100403,-114.270774,5/12/2021,Dissolved Oxygen (Field),SUR_BR-BD
45443626,Bow River Below Bearspaw Dam,11.4,11.4,mg/L,51.100403,-114.270774,6/9/2021,Dissolved Oxygen (Field),SUR_BR-BD
46341765,Bow River Below Bearspaw Dam,9.35,9.35,mg/L,51.100403,-114.270774,7/15/2021,Dissolved Oxygen (Field),SUR_BR-BD
47229297,Bow River Below Bearspaw Dam,8.96,8.96,mg/L,51.100403,-114.270774,8/11/2021,Dissolved Oxygen (Field),SUR_BR-BD
48230127,Bow River Below Bearspaw Dam,9.01,9.01,mg/L,51.100403,-114.270774,9/15/2021,Dissolved Oxygen (Field),SUR_BR-BD
49019755,Bow River Below Bearspaw Dam,11.52,11.52,mg/L,51.100403,-114.270774,10/14/2021,Dissolved Oxygen (Field),SUR_BR-BD
49992803,Bow River Below Bearspaw Dam,11.63,11.63,mg/L,51.100403,-114.270774,11/10/2021,Dissolved Oxygen (Field),SUR_BR-BD
50825677,Bow River Below Bearspaw Dam,12.32,12.32,mg/L,51.100403,-114.270774,12/15/2021,Dissolved Oxygen (Field),SUR_BR-BD
51646518,Bow River Below Bearspaw Dam,12.12,12.12,mg/L,51.100403,-114.270774,1/12/2022,Dissolved Oxygen (Field),SUR_BR-BD
51951042,Bow River Below Bearspaw Dam,13.8,13.8,mg/L,51.100403,-114.270774,2/16/2022,Dissolved Oxygen (Field),SUR_BR-BD
52309799,Bow River Below Bearspaw Dam,13.1,13.1,mg/L,51.100403,-114.270774,3/16/2022,Dissolved Oxygen (Field),SUR_BR-BD
52598700,Bow River Below Bearspaw Dam,12.76,12.76,mg/L,51.100403,-114.270774,4/13/2022,Dissolved Oxygen (Field),SUR_BR-BD
53199115,Bow River Below Bearspaw Dam,11.28,11.28,mg/L,51.100403,-114.270774,5/11/2022,Dissolved Oxygen (Field),SUR_BR-BD
53946452,Bow River Below Bearspaw Dam,12.26,12.26,mg/L,51.100403,-114.270774,6/15/2022,Dissolved Oxygen (Field),SUR_BR-BD
55018995,Bow River Below Bearspaw Dam,10.18,10.18,mg/L,51.100403,-114.270774,7/13/2022,Dissolved Oxygen (Field),SUR_BR-BD
56131115,Bow River Below Bearspaw Dam,9.26,9.26,mg/L,51.100403,-114.270774,8/10/2022,Dissolved Oxygen (Field),SUR_BR-BD
56997367,Bow River Below Bearspaw Dam,8.99,8.99,mg/L,51.100403,-114.270774,9/14/2022,Dissolved Oxygen (Field),SUR_BR-BD
57948054,Bow River Below Bearspaw Dam,9.95,9.95,mg/L,51.100403,-114.270774,10/13/2022,Dissolved Oxygen (Field),SUR_BR-BD
59213920,Bow River Below Bearspaw Dam,14.94,14.94,mg/L,51.100403,-114.270774,11/9/2022,Dissolved Oxygen (Field),SUR_BR-BD
60001101,Bow River Below Bearspaw Dam,14.65,14.65,mg/L,51.100403,-114.270774,12/15/2022,Dissolved Oxygen (Field),SUR_BR-BD
60554273,Bow River Below Bearspaw Dam,12.12,12.12,mg/L,51.100403,-114.270774,1/11/2023,Dissolved Oxygen (Field),SUR_BR-BD
60982875,Bow River Below Bearspaw Dam,12.13,12.13,mg/L,51.100403,-114.270774,2/15/2023,Dissolved Oxygen (Field),SUR_BR-BD
61398421,Bow River Below Bearspaw Dam,12.22,12.22,mg/L,51.100403,-114.270774,3/15/2023,Dissolved Oxygen (Field),SUR_BR-BD
61755176,Bow River Below Bearspaw Dam,12.13,12.13,mg/L,51.100403,-114.270774,4/12/2023,Dissolved Oxygen (Field),SUR_BR-BD
62798616,Bow River Below Bearspaw Dam,11.04,11.04,mg/L,51.100403,-114.270774,5/10/2023,Dissolved Oxygen (Field),SUR_BR-BD
64416388,Bow River Below Bearspaw Dam,8.71,8.71,mg/L,51.100403,-114.270774,6/14/2023,Dissolved Oxygen (Field),SUR_BR-BD
64694729,Bow River Below Bearspaw Dam,9,9,mg/L,51.100403,-114.270774,7/12/2023,Dissolved Oxygen (Field),SUR_BR-BD
65886620,Bow River Below Bearspaw Dam,9.1,9.1,mg/L,51.100403,-114.270774,8/16/2023,Dissolved Oxygen (Field),SUR_BR-BD
66219321,Bow River Below Bearspaw Dam,10.17,10.17,mg/L,51.100403,-114.270774,9/13/2023,Dissolved Oxygen (Field),SUR_BR-BD
68614425,Bow River Below Bearspaw Dam,10.25,10.25,mg/L,51.100403,-114.270774,10/11/2023,Dissolved Oxygen (Field),SUR_BR-BD
69866821,Bow River Below Bearspaw Dam,12.2,12.2,mg/L,51.100403,-114.270774,11/15/2023,Dissolved Oxygen (Field),SUR_BR-BD
72004680,Bow River Below Bearspaw Dam,12.56,12.56,mg/L,51.100403,-114.270774,12/13/2023,Dissolved Oxygen (Field),SUR_BR-BD
