ID,Sample Site,Numeric Result,Formatted Result,Result Units,Latitude (Degrees),Longitude (Degrees),Sample Date,Parameter,Site Key
,Bow River Below Bearspaw Dam,0.101999998,0.102,mg/L,51.10122,-114.27975,7/9/2018,Nitrate (NO3-N),SUR_BR-BD
,Bow River Below Bearspaw Dam,0.063000001,0.063,mg/L,51.10122,-114.27975,8/13/2018,Nitrate (NO3-N),SUR_BR-BD
,Bow River Below Bearspaw Dam,0.066,0.066,mg/L,51.10122,-114.27975,9/10/2018,Nitrate (NO3-N),SUR_BR-BD
30091346,Bow River Below Bearspaw Dam,0.073,0.073,mg/L,51.100403,-114.270774,10/9/2018,Nitrate (NO3-N),SUR_BR-BD
30404630,Bow River Below Bearspaw Dam,0.104,0.104,mg/L,51.100403,-114.270774,11/12/2018,Nitrate (NO3-N),SUR_BR-BD
30646174,Bow River Below Bearspaw Dam,0.135,0.135,mg/L,51.100403,-114.270774,12/10/2018,Nitrate (NO3-N),SUR_BR-BD
30919363,Bow River Below Bearspaw Dam,0.139,0.139,mg/L,51.100403,-114.270774,1/16/2019,Nitrate (NO3-N),SUR_BR-BD
31166201,Bow River Below Bearspaw Dam,0.136,0.136,mg/L,51.100403,-114.270774,2/14/2019,Nitrate (NO3-N),SUR_BR-BD
31370123,Bow River Below Bearspaw Dam,0.138,0.138,mg/L,51.100403,-114.270774,3/13/2019,Nitrate (NO3-N),SUR_BR-BD
31461429,Bow River Below Bearspaw Dam,0.091,0.091,mg/L,51.100403,-114.270774,4/11/2019,Nitrate (NO3-N),SUR_BR-BD
31765317,Bow River Below Bearspaw Dam,0.081,0.081,mg/L,51.100403,-114.270774,5/15/2019,Nitrate (NO3-N),SUR_BR-BD
32026450,Bow River Below Bearspaw Dam,0.106,0.106,mg/L,51.100403,-114.270774,6/12/2019,Nitrate (NO3-N),SUR_BR-BD
32215612,Bow River Below Bearspaw Dam,0.085,0.085,mg/L,51.100403,-114.270774,7/10/2019,Nitrate (NO3-N),SUR_BR-BD
32532039,Bow River Below Bearspaw Dam,0.088,0.088,mg/L,51.100403,-114.270774,8/14/2019,Nitrate (NO3-N),SUR_BR-BD
32958529,Bow River Below Bearspaw Dam,0.091,0.091,mg/L,51.100403,-114.270774,9/11/2019,Nitrate (NO3-N),SUR_BR-BD
33307938,Bow River Below Bearspaw Dam,0.102,0.102,mg/L,51.100403,-114.270774,10/17/2019,Nitrate (NO3-N),SUR_BR-BD
33599408,Bow River Below Bearspaw Dam,0.14,0.14,mg/L,51.100403,-114.270774,11/20/2019,Nitrate (NO3-N),SUR_BR-BD
33884521,Bow River Below Bearspaw Dam,0.143,0.143,mg/L,51.100403,-114.270774,12/11/2019,Nitrate (NO3-N),SUR_BR-BD
34135722,Bow River Below Bearspaw Dam,0.165,0.165,mg/L,51.100403,-114.270774,1/22/2020,Nitrate (NO3-N),SUR_BR-BD
34372316,Bow River Below Bearspaw Dam,0.158,0.158,mg/L,51.100403,-114.270774,2/12/2020,Nitrate (NO3-N),SUR_BR-BD
34652325,Bow River Below Bearspaw Dam,0.142,0.142,mg/L,51.100403,-114.270774,3/11/2020,Nitrate (NO3-N),SUR_BR-BD
34982437,Bow River Below Bearspaw Dam,0.122,0.122,mg/L,51.100403,-114.270774,4/17/2020,Nitrate (NO3-N),SUR_BR-BD
35198293,Bow River Below Bearspaw Dam,0.076,0.076,mg/L,51.100403,-114.270774,5/14/2020,Nitrate (NO3-N),SUR_BR-BD
35491245,Bow River Below Bearspaw Dam,0.108,0.108,mg/L,51.100403,-114.270774,6/11/2020,Nitrate (NO3-N),SUR_BR-BD
36371993,Bow River Below Bearspaw Dam,0.082,0.082,mg/L,51.100403,-114.270774,7/15/2020,Nitrate (NO3-N),SUR_BR-BD
37758142,Bow River Below Bearspaw Dam,0.068,0.068,mg/L,51.100403,-114.270774,8/12/2020,Nitrate (NO3-N),SUR_BR-BD
38572447,Bow River Below Bearspaw Dam,0.071,0.071,mg/L,51.100403,-114.270774,9/16/2020,Nitrate (NO3-N),SUR_BR-BD
39724964,Bow River Below Bearspaw Dam,0.077,0.077,mg/L,51.100403,-114.270774,10/15/2020,Nitrate (NO3-N),SUR_BR-BD
40516757,Bow River Below Bearspaw Dam,0.1,0.1,mg/L,51.100403,-114.270774,11/12/2020,Nitrate (NO3-N),SUR_BR-BD
41437048,Bow River Below Bearspaw Dam,0.131,0.131,mg/L,51.100403,-114.270774,12/9/2020,Nitrate (NO3-N),SUR_BR-BD
42760809,Bow River Below Bearspaw Dam,0.141,0.141,mg/L,51.100403,-114.270774,1/13/2021,Nitrate (NO3-N),SUR_BR-BD
42822512,Bow River Below Bearspaw Dam,0.147,0.147,mg/L,51.100403,-114.270774,2/24/2021,Nitrate (NO3-N),SUR_BR-BD
43374503,Bow River Below Bearspaw Dam,0.141,0.141,mg/L,51.100403,-114.270774,3/10/2021,Nitrate (NO3-N),SUR_BR-BD
43705399,Bow River Below Bearspaw Dam,0.105,0.105,mg/L,51.100403,-114.270774,4/14/2021,Nitrate (NO3-N),SUR_BR-BD
44289225,Bow River Below Bearspaw Dam,0.098,0.098,mg/L,51.100403,-114.270774,5/12/2021,Nitrate (NO3-N),SUR_BR-BD
45443675,Bow River Below Bearspaw Dam,0.095,0.095,mg/L,51.100403,-114.270774,6/9/2021,Nitrate (NO3-N),SUR_BR-BD
46341814,Bow River Below Bearspaw Dam,0.075,0.075,mg/L,51.100403,-114.270774,7/15/2021,Nitrate (NO3-N),SUR_BR-BD
47229346,Bow River Below Bearspaw Dam,0.045,0.045,mg/L,51.100403,-114.270774,8/11/2021,Nitrate (NO3-N),SUR_BR-BD
48230176,Bow River Below Bearspaw Dam,0.053,0.053,mg/L,51.100403,-114.270774,9/15/2021,Nitrate (NO3-N),SUR_BR-BD
49019804,Bow River Below Bearspaw Dam,0.582,0.582,mg/L,51.100403,-114.270774,10/14/2021,Nitrate (NO3-N),SUR_BR-BD
49992852,Bow River Below Bearspaw Dam,0.095,0.095,mg/L,51.100403,-114.270774,11/10/2021,Nitrate (NO3-N),SUR_BR-BD
50825725,Bow River Below Bearspaw Dam,0.127,0.127,mg/L,51.100403,-114.270774,12/15/2021,Nitrate (NO3-N),SUR_BR-BD
51646566,Bow River Below Bearspaw Dam,0.134,0.134,mg/L,51.100403,-114.270774,1/12/2022,Nitrate (NO3-N),SUR_BR-BD
51951090,Bow River Below Bearspaw Dam,0.141,0.141,mg/L,51.100403,-114.270774,2/16/2022,Nitrate (NO3-N),SUR_BR-BD
52309847,Bow River Below Bearspaw Dam,0.142,0.142,mg/L,51.100403,-114.270774,3/16/2022,Nitrate (NO3-N),SUR_BR-BD
52598749,Bow River Below Bearspaw Dam,0.112,0.112,mg/L,51.100403,-114.270774,4/13/2022,Nitrate (NO3-N),SUR_BR-BD
53199164,Bow River Below Bearspaw Dam,0.104,0.104,mg/L,51.100403,-114.270774,5/11/2022,Nitrate (NO3-N),SUR_BR-BD
53946501,Bow River Below Bearspaw Dam,0.178,0.178,mg/L,51.100403,-114.270774,6/15/2022,Nitrate (NO3-N),SUR_BR-BD
55019044,Bow River Below Bearspaw Dam,0.083,0.083,mg/L,51.100403,-114.270774,7/13/2022,Nitrate (NO3-N),SUR_BR-BD
56131164,Bow River Below Bearspaw Dam,0.063,0.063,mg/L,51.100403,-114.270774,8/10/2022,Nitrate (NO3-N),SUR_BR-BD
56997416,Bow River Below Bearspaw Dam,0.055,0.055,mg/L,51.100403,-114.270774,9/14/2022,Nitrate (NO3-N),SUR_BR-BD
57948113,Bow River Below Bearspaw Dam,0.064,0.064,mg/L,51.100403,-114.270774,10/13/2022,Nitrate (NO3-N),SUR_BR-BD
59213979,Bow River Below Bearspaw Dam,0.098,0.098,mg/L,51.100403,-114.270774,11/9/2022,Nitrate (NO3-N),SUR_BR-BD
60341700,Bow River Below Bearspaw Dam,0.129,0.129,mg/L,51.100403,-114.270774,12/15/2022,Nitrate (NO3-N),SUR_BR-BD
60554332,Bow River Below Bearspaw Dam,0.149,0.149,mg/L,51.100403,-114.270774,1/11/2023,Nitrate (NO3-N),SUR_BR-BD
60982934,Bow River Below Bearspaw Dam,0.133,0.133,mg/L,51.100403,-114.270774,2/15/2023,Nitrate (NO3-N),SUR_BR-BD
61398480,Bow River Below Bearspaw Dam,0.151,0.151,mg/L,51.100403,-114.270774,3/15/2023,Nitrate (NO3-N),SUR_BR-BD
61755235,Bow River Below Bearspaw Dam,0.152,0.152,mg/L,51.100403,-114.270774,4/12/2023,Nitrate (NO3-N),SUR_BR-BD
62798675,Bow River Below Bearspaw Dam,0.1,0.1,mg/L,51.100403,-114.270774,5/10/2023,Nitrate (NO3-N),SUR_BR-BD
63580205,Bow River Below Bearspaw Dam,0.086,0.086,mg/L,51.100403,-114.270774,6/14/2023,Nitrate (NO3-N),SUR_BR-BD
64694794,Bow River Below Bearspaw Dam,0.086,0.086,mg/L,51.100403,-114.270774,7/12/2023,Nitrate (NO3-N),SUR_BR-BD
66906090,Bow River Below Bearspaw Dam,0.059,0.059,mg/L,51.100403,-114.270774,8/16/2023,Nitrate (NO3-N),SUR_BR-BD
66906616,Bow River Below Bearspaw Dam,0.062,0.062,mg/L,51.100403,-114.270774,9/13/2023,Nitrate (NO3-N),SUR_BR-BD
68614490,Bow River Below Bearspaw Dam,0.061,0.061,mg/L,51.100403,-114.270774,10/11/2023,Nitrate (NO3-N),SUR_BR-BD
69866886,Bow River Below Bearspaw Dam,0.094,0.094,mg/L,51.100403,-114.270774,11/15/2023,Nitrate (NO3-N),SUR_BR-BD
72004745,Bow River Below Bearspaw Dam,0.149,0.149,mg/L,51.100403,-114.270774,12/13/2023,Nitrate (NO3-N),SUR_BR-BD
73005426,Bow River Below Bearspaw Dam,0.152,0.152,mg/L,51.100403,-114.270774,1/10/2024,Nitrate (NO3-N),SUR_BR-BD
73636091,Bow River Below Bearspaw Dam,0.156,0.156,mg/L,51.100403,-114.270774,2/14/2024,Nitrate (NO3-N),SUR_BR-BD
74683496,Bow River Below Bearspaw Dam,0.151,0.151,mg/L,51.100403,-114.270774,3/11/2024,Nitrate (NO3-N),SUR_BR-BD
75236421,Bow River Below Bearspaw Dam,0.128,0.128,mg/L,51.100403,-114.270774,4/8/2024,Nitrate (NO3-N),SUR_BR-BD
75881543,Bow River Below Bearspaw Dam,0.093,0.093,mg/L,51.100403,-114.270774,5/13/2024,Nitrate (NO3-N),SUR_BR-BD
77195640,Bow River Below Bearspaw Dam,0.098,0.098,mg/L,51.100403,-114.270774,6/10/2024,Nitrate (NO3-N),SUR_BR-BD
79340238,Bow River Below Bearspaw Dam,0.112,0.112,mg/L,51.100403,-114.270774,7/8/2024,Nitrate (NO3-N),SUR_BR-BD
100925597,Bow River Below Bearspaw Dam,0.076,0.076,mg/L,51.100403,-114.270774,8/12/2024,Nitrate (NO3-N),SUR_BR-BD
102674301,Bow River Below Bearspaw Dam,0.085,0.085,mg/L,51.100403,-114.270774,9/10/2024,Nitrate (NO3-N),SUR_BR-BD
103859024,Bow River Below Bearspaw Dam,0.085,0.085,mg/L,51.100403,-114.270774,10/7/2024,Nitrate (NO3-N),SUR_BR-BD
